TLC2 Version 2.19 of 08 August 2024 (rev: 5a47802)
Running breadth-first search Model-Checking with fp 41 and seed -598648575451411514 with 128 workers on 128 cores with 406240MB heap and 64MB offheap memory [pid: 100234] (Linux 7.0.0-1004-aws amd64, Ubuntu 25.0.3-ea x86_64, MSBDiskFPSet, DiskStateQueue).
Parsing file /home/ubuntu/summerset/tla+/bodega_roster_lease/Bodega_MC.tla
Parsing file /home/ubuntu/summerset/tla+/bodega_roster_lease/Bodega.tla
Parsing file /tmp/FiniteSets.tla
Parsing file /tmp/Sequences.tla
Parsing file /tmp/Integers.tla
Parsing file /tmp/TLC.tla
Parsing file /tmp/Naturals.tla
Semantic processing of module Naturals
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module Integers
Semantic processing of module TLC
Semantic processing of module Bodega
Semantic processing of module Bodega_MC
Starting... (2026-05-12 06:17:01)
Computing initial states...
Finished computing initial states: 1 distinct state generated at 2026-05-12 06:17:06.
Progress(12) at 2026-05-12 06:17:09: 81,623 states generated (81,623 s/min), 35,648 distinct states found (35,648 ds/min), 23,808 states left on queue.
Progress(31) at 2026-05-12 13:10:27: 3,246,685,052 states generated (7,636,666 s/min), 1,162,948,264 distinct states found (2,806,165 ds/min), 215,581,869 states left on queue.
Progress(31) at 2026-05-12 13:11:27: 3,254,129,378 states generated (7,444,326 s/min), 1,165,753,681 distinct states found (2,805,417 ds/min), 215,915,181 states left on queue.
Progress(31) at 2026-05-12 13:12:27: 3,261,929,911 states generated (7,800,533 s/min), 1,168,536,169 distinct states found (2,782,488 ds/min), 216,250,634 states left on queue.
Progress(31) at 2026-05-12 13:13:27: 3,269,278,386 states generated (7,348,475 s/min), 1,171,354,261 distinct states found (2,818,092 ds/min), 216,606,286 states left on queue.
Progress(31) at 2026-05-12 13:14:27: 3,276,857,309 states generated (7,578,923 s/min), 1,174,156,189 distinct states found (2,801,928 ds/min), 216,947,024 states left on queue.
Progress(31) at 2026-05-12 13:15:27: 3,284,455,335 states generated (7,598,026 s/min), 1,176,978,627 distinct states found (2,822,438 ds/min), 217,304,894 states left on queue.
Progress(31) at 2026-05-12 13:16:27: 3,292,087,568 states generated (7,632,233 s/min), 1,179,767,357 distinct states found (2,788,730 ds/min), 217,708,084 states left on queue.
Progress(31) at 2026-05-12 13:17:27: 3,299,300,215 states generated (7,212,647 s/min), 1,182,400,075 distinct states found (2,632,718 ds/min), 217,991,573 states left on queue.
Checkpointing of run /home/ubuntu/tlc-states/0511-231656/26-05-12-06-17-01
Checkpointing completed at (2026-05-12 13:18:34)
Progress(31) at 2026-05-12 13:18:34: 3,308,211,907 states generated (8,911,692 s/min), 1,185,523,795 distinct states found (3,123,720 ds/min), 218,482,872 states left on queue.
Progress(31) at 2026-05-12 13:19:34: 3,315,670,723 states generated (7,458,816 s/min), 1,188,332,379 distinct states found (2,808,584 ds/min), 218,706,072 states left on queue.
Progress(31) at 2026-05-12 13:20:34: 3,323,025,052 states generated (7,354,329 s/min), 1,191,156,203 distinct states found (2,823,824 ds/min), 219,001,737 states left on queue.
Progress(31) at 2026-05-12 13:21:34: 3,330,519,978 states generated (7,494,926 s/min), 1,193,945,849 distinct states found (2,789,646 ds/min), 219,292,946 states left on queue.
Progress(31) at 2026-05-12 13:22:34: 3,338,223,550 states generated (7,703,572 s/min), 1,196,728,665 distinct states found (2,782,816 ds/min), 219,711,269 states left on queue.
Progress(31) at 2026-05-12 13:23:34: 3,345,807,047 states generated (7,583,497 s/min), 1,199,524,513 distinct states found (2,795,848 ds/min), 220,065,385 states left on queue.
Progress(31) at 2026-05-12 13:24:34: 3,353,702,799 states generated (7,895,752 s/min), 1,202,299,431 distinct states found (2,774,918 ds/min), 220,559,945 states left on queue.
Progress(31) at 2026-05-12 13:25:34: 3,361,376,588 states generated (7,673,789 s/min), 1,205,077,708 distinct states found (2,778,277 ds/min), 221,007,354 states left on queue.
Progress(31) at 2026-05-12 13:26:34: 3,368,651,364 states generated (7,274,776 s/min), 1,207,922,920 distinct states found (2,845,212 ds/min), 221,316,005 states left on queue.
Progress(31) at 2026-05-12 13:27:34: 3,376,051,448 states generated (7,400,084 s/min), 1,210,758,552 distinct states found (2,835,632 ds/min), 221,675,844 states left on queue.
Progress(31) at 2026-05-12 13:28:34: 3,383,688,288 states generated (7,636,840 s/min), 1,213,583,345 distinct states found (2,824,793 ds/min), 222,060,768 states left on queue.
Progress(31) at 2026-05-12 13:29:34: 3,390,949,510 states generated (7,261,222 s/min), 1,216,425,865 distinct states found (2,842,520 ds/min), 222,271,710 states left on queue.
Progress(31) at 2026-05-12 13:30:34: 3,398,378,855 states generated (7,429,345 s/min), 1,219,267,021 distinct states found (2,841,156 ds/min), 222,582,718 states left on queue.
Progress(31) at 2026-05-12 13:31:34: 3,406,042,334 states generated (7,663,479 s/min), 1,222,076,431 distinct states found (2,809,410 ds/min), 222,902,084 states left on queue.
Progress(31) at 2026-05-12 13:32:34: 3,413,046,549 states generated (7,004,215 s/min), 1,224,951,605 distinct states found (2,875,174 ds/min), 223,188,106 states left on queue.
Progress(31) at 2026-05-12 13:33:34: 3,420,758,335 states generated (7,711,786 s/min), 1,227,747,666 distinct states found (2,796,061 ds/min), 223,389,721 states left on queue.
Progress(31) at 2026-05-12 13:34:34: 3,428,124,420 states generated (7,366,085 s/min), 1,230,593,255 distinct states found (2,845,589 ds/min), 223,653,798 states left on queue.
Progress(31) at 2026-05-12 13:35:34: 3,435,641,186 states generated (7,516,766 s/min), 1,233,417,025 distinct states found (2,823,770 ds/min), 223,935,660 states left on queue.
Progress(31) at 2026-05-12 13:36:34: 3,443,221,646 states generated (7,580,460 s/min), 1,236,231,646 distinct states found (2,814,621 ds/min), 224,153,540 states left on queue.
Progress(31) at 2026-05-12 13:37:34: 3,450,664,077 states generated (7,442,431 s/min), 1,239,051,567 distinct states found (2,819,921 ds/min), 224,345,059 states left on queue.
Progress(31) at 2026-05-12 13:38:34: 3,458,454,443 states generated (7,790,366 s/min), 1,241,853,968 distinct states found (2,802,401 ds/min), 224,634,169 states left on queue.
Progress(31) at 2026-05-12 13:39:34: 3,466,043,359 states generated (7,588,916 s/min), 1,244,667,316 distinct states found (2,813,348 ds/min), 224,893,083 states left on queue.
Progress(31) at 2026-05-12 13:40:34: 3,473,497,415 states generated (7,454,056 s/min), 1,247,481,645 distinct states found (2,814,329 ds/min), 225,024,566 states left on queue.
Progress(31) at 2026-05-12 13:41:34: 3,480,887,557 states generated (7,390,142 s/min), 1,250,316,207 distinct states found (2,834,562 ds/min), 225,255,511 states left on queue.
Progress(31) at 2026-05-12 13:42:34: 3,488,140,162 states generated (7,252,605 s/min), 1,253,167,282 distinct states found (2,851,075 ds/min), 225,410,391 states left on queue.
Progress(31) at 2026-05-12 13:43:34: 3,495,725,465 states generated (7,585,303 s/min), 1,255,979,677 distinct states found (2,812,395 ds/min), 225,561,173 states left on queue.
Progress(31) at 2026-05-12 13:44:34: 3,502,786,056 states generated (7,060,591 s/min), 1,258,851,868 distinct states found (2,872,191 ds/min), 225,604,248 states left on queue.
Progress(31) at 2026-05-12 13:45:34: 3,510,241,726 states generated (7,455,670 s/min), 1,261,684,521 distinct states found (2,832,653 ds/min), 225,891,442 states left on queue.
Progress(31) at 2026-05-12 13:46:34: 3,517,378,129 states generated (7,136,403 s/min), 1,264,530,465 distinct states found (2,845,944 ds/min), 226,064,932 states left on queue.
Progress(31) at 2026-05-12 13:47:34: 3,524,449,907 states generated (7,071,778 s/min), 1,267,404,356 distinct states found (2,873,891 ds/min), 226,158,360 states left on queue.
Checkpointing of run /home/ubuntu/tlc-states/0511-231656/26-05-12-06-17-01
Checkpointing completed at (2026-05-12 13:48:41)
Progress(31) at 2026-05-12 13:48:41: 3,532,657,261 states generated (8,207,354 s/min), 1,270,574,749 distinct states found (3,170,393 ds/min), 226,352,357 states left on queue.
Progress(31) at 2026-05-12 13:49:41: 3,540,035,596 states generated (7,378,335 s/min), 1,273,424,941 distinct states found (2,850,192 ds/min), 226,552,438 states left on queue.
Progress(31) at 2026-05-12 13:50:41: 3,547,027,126 states generated (6,991,530 s/min), 1,276,288,554 distinct states found (2,863,613 ds/min), 226,609,197 states left on queue.
Progress(31) at 2026-05-12 13:51:41: 3,554,236,869 states generated (7,209,743 s/min), 1,279,142,596 distinct states found (2,854,042 ds/min), 226,709,811 states left on queue.
Progress(31) at 2026-05-12 13:52:41: 3,561,406,013 states generated (7,169,144 s/min), 1,281,987,080 distinct states found (2,844,484 ds/min), 226,881,603 states left on queue.
Progress(31) at 2026-05-12 13:53:41: 3,568,788,657 states generated (7,382,644 s/min), 1,284,818,708 distinct states found (2,831,628 ds/min), 227,036,341 states left on queue.
Progress(31) at 2026-05-12 13:54:41: 3,576,321,259 states generated (7,532,602 s/min), 1,287,642,315 distinct states found (2,823,607 ds/min), 227,334,321 states left on queue.
Progress(31) at 2026-05-12 13:55:41: 3,583,869,476 states generated (7,548,217 s/min), 1,290,463,836 distinct states found (2,821,521 ds/min), 227,620,393 states left on queue.
Progress(31) at 2026-05-12 13:56:41: 3,591,262,194 states generated (7,392,718 s/min), 1,293,306,883 distinct states found (2,843,047 ds/min), 227,958,061 states left on queue.
Progress(31) at 2026-05-12 13:57:41: 3,598,418,646 states generated (7,156,452 s/min), 1,296,165,893 distinct states found (2,859,010 ds/min), 228,131,994 states left on queue.
Progress(31) at 2026-05-12 13:58:41: 3,606,019,934 states generated (7,601,288 s/min), 1,298,969,062 distinct states found (2,803,169 ds/min), 228,510,780 states left on queue.
Progress(31) at 2026-05-12 13:59:41: 3,613,316,003 states generated (7,296,069 s/min), 1,301,796,066 distinct states found (2,827,004 ds/min), 228,683,621 states left on queue.
Progress(31) at 2026-05-12 14:00:41: 3,621,139,336 states generated (7,823,333 s/min), 1,304,576,415 distinct states found (2,780,349 ds/min), 228,997,637 states left on queue.
Progress(31) at 2026-05-12 14:01:41: 3,628,602,842 states generated (7,463,506 s/min), 1,307,411,828 distinct states found (2,835,413 ds/min), 229,128,153 states left on queue.
Progress(31) at 2026-05-12 14:02:41: 3,636,075,423 states generated (7,472,581 s/min), 1,310,224,435 distinct states found (2,812,607 ds/min), 229,355,739 states left on queue.
Progress(31) at 2026-05-12 14:03:41: 3,644,099,833 states generated (8,024,410 s/min), 1,312,981,020 distinct states found (2,756,585 ds/min), 229,694,301 states left on queue.
Progress(31) at 2026-05-12 14:04:41: 3,651,271,725 states generated (7,171,892 s/min), 1,315,841,392 distinct states found (2,860,372 ds/min), 229,793,188 states left on queue.
Progress(31) at 2026-05-12 14:05:41: 3,658,681,239 states generated (7,409,514 s/min), 1,318,668,313 distinct states found (2,826,921 ds/min), 230,001,336 states left on queue.
Progress(31) at 2026-05-12 14:06:41: 3,666,212,682 states generated (7,531,443 s/min), 1,321,474,150 distinct states found (2,805,837 ds/min), 230,187,162 states left on queue.
Progress(31) at 2026-05-12 14:07:41: 3,673,467,916 states generated (7,255,234 s/min), 1,324,300,237 distinct states found (2,826,087 ds/min), 230,336,755 states left on queue.
Progress(31) at 2026-05-12 14:08:41: 3,680,800,415 states generated (7,332,499 s/min), 1,327,127,123 distinct states found (2,826,886 ds/min), 230,414,349 states left on queue.
Progress(31) at 2026-05-12 14:09:41: 3,688,134,992 states generated (7,334,577 s/min), 1,329,960,260 distinct states found (2,833,137 ds/min), 230,534,263 states left on queue.
Progress(31) at 2026-05-12 14:10:41: 3,695,923,082 states generated (7,788,090 s/min), 1,332,746,312 distinct states found (2,786,052 ds/min), 230,794,330 states left on queue.
Progress(31) at 2026-05-12 14:11:41: 3,704,193,240 states generated (8,270,158 s/min), 1,335,504,980 distinct states found (2,758,668 ds/min), 231,244,411 states left on queue.
Progress(31) at 2026-05-12 14:12:41: 3,711,519,770 states generated (7,326,530 s/min), 1,338,345,298 distinct states found (2,840,318 ds/min), 231,398,678 states left on queue.
Progress(31) at 2026-05-12 14:13:41: 3,718,820,020 states generated (7,300,250 s/min), 1,341,167,742 distinct states found (2,822,444 ds/min), 231,470,694 states left on queue.
Progress(31) at 2026-05-12 14:14:41: 3,725,987,820 states generated (7,167,800 s/min), 1,344,013,097 distinct states found (2,845,355 ds/min), 231,504,613 states left on queue.
Progress(31) at 2026-05-12 14:15:41: 3,733,190,250 states generated (7,202,430 s/min), 1,346,857,904 distinct states found (2,844,807 ds/min), 231,643,385 states left on queue.
Progress(31) at 2026-05-12 14:16:41: 3,740,629,181 states generated (7,438,931 s/min), 1,349,690,476 distinct states found (2,832,572 ds/min), 231,869,952 states left on queue.
Progress(31) at 2026-05-12 14:17:41: 3,747,514,719 states generated (6,885,538 s/min), 1,352,359,425 distinct states found (2,668,949 ds/min), 232,106,521 states left on queue.
Checkpointing of run /home/ubuntu/tlc-states/0511-231656/26-05-12-06-17-01
Checkpointing completed at (2026-05-12 14:18:49)
Progress(31) at 2026-05-12 14:18:49: 3,755,664,360 states generated (8,149,641 s/min), 1,355,561,726 distinct states found (3,202,301 ds/min), 232,218,465 states left on queue.
Progress(31) at 2026-05-12 14:19:49: 3,762,999,056 states generated (7,334,696 s/min), 1,358,397,197 distinct states found (2,835,471 ds/min), 232,327,751 states left on queue.
Progress(31) at 2026-05-12 14:20:49: 3,770,319,459 states generated (7,320,403 s/min), 1,361,204,025 distinct states found (2,806,828 ds/min), 232,572,165 states left on queue.
Progress(32) at 2026-05-12 14:21:49: 3,777,720,084 states generated (7,400,625 s/min), 1,364,033,211 distinct states found (2,829,186 ds/min), 232,773,398 states left on queue.
Progress(32) at 2026-05-12 14:22:49: 3,785,210,539 states generated (7,490,455 s/min), 1,366,851,364 distinct states found (2,818,153 ds/min), 232,907,886 states left on queue.
Progress(32) at 2026-05-12 14:23:49: 3,792,520,859 states generated (7,310,320 s/min), 1,369,672,091 distinct states found (2,820,727 ds/min), 233,059,862 states left on queue.
Progress(32) at 2026-05-12 14:24:49: 3,799,821,285 states generated (7,300,426 s/min), 1,372,509,065 distinct states found (2,836,974 ds/min), 233,220,373 states left on queue.
Progress(32) at 2026-05-12 14:25:49: 3,807,250,279 states generated (7,428,994 s/min), 1,375,302,393 distinct states found (2,793,328 ds/min), 233,398,642 states left on queue.
Progress(32) at 2026-05-12 14:26:49: 3,814,952,400 states generated (7,702,121 s/min), 1,378,096,418 distinct states found (2,794,025 ds/min), 233,771,192 states left on queue.
Progress(32) at 2026-05-12 14:27:49: 3,822,442,340 states generated (7,489,940 s/min), 1,380,899,650 distinct states found (2,803,232 ds/min), 234,035,264 states left on queue.
Progress(32) at 2026-05-12 14:28:49: 3,830,153,970 states generated (7,711,630 s/min), 1,383,684,669 distinct states found (2,785,019 ds/min), 234,461,897 states left on queue.
Progress(32) at 2026-05-12 14:29:49: 3,837,741,253 states generated (7,587,283 s/min), 1,386,462,636 distinct states found (2,777,967 ds/min), 234,800,499 states left on queue.
Progress(32) at 2026-05-12 14:30:49: 3,845,484,334 states generated (7,743,081 s/min), 1,389,247,646 distinct states found (2,785,010 ds/min), 235,102,270 states left on queue.
Progress(32) at 2026-05-12 14:31:49: 3,852,854,662 states generated (7,370,328 s/min), 1,392,091,085 distinct states found (2,843,439 ds/min), 235,175,854 states left on queue.
Progress(32) at 2026-05-12 14:32:49: 3,860,269,353 states generated (7,414,691 s/min), 1,394,915,823 distinct states found (2,824,738 ds/min), 235,338,783 states left on queue.
Progress(32) at 2026-05-12 14:33:49: 3,867,789,066 states generated (7,519,713 s/min), 1,397,721,937 distinct states found (2,806,114 ds/min), 235,639,063 states left on queue.
Progress(32) at 2026-05-12 14:34:49: 3,875,312,899 states generated (7,523,833 s/min), 1,400,532,914 distinct states found (2,810,977 ds/min), 235,918,559 states left on queue.
Progress(32) at 2026-05-12 14:35:49: 3,882,736,526 states generated (7,423,627 s/min), 1,403,335,166 distinct states found (2,802,252 ds/min), 236,203,511 states left on queue.
Progress(32) at 2026-05-12 14:36:49: 3,890,243,803 states generated (7,507,277 s/min), 1,406,149,228 distinct states found (2,814,062 ds/min), 236,388,527 states left on queue.
Progress(32) at 2026-05-12 14:37:49: 3,897,616,378 states generated (7,372,575 s/min), 1,408,964,749 distinct states found (2,815,521 ds/min), 236,737,787 states left on queue.
Progress(32) at 2026-05-12 14:38:49: 3,905,289,378 states generated (7,673,000 s/min), 1,411,774,379 distinct states found (2,809,630 ds/min), 237,077,545 states left on queue.
Progress(32) at 2026-05-12 14:39:49: 3,912,713,715 states generated (7,424,337 s/min), 1,414,601,507 distinct states found (2,827,128 ds/min), 237,318,146 states left on queue.
Progress(32) at 2026-05-12 14:40:49: 3,920,284,139 states generated (7,570,424 s/min), 1,417,399,760 distinct states found (2,798,253 ds/min), 237,637,451 states left on queue.
Progress(32) at 2026-05-12 14:41:49: 3,927,897,541 states generated (7,613,402 s/min), 1,420,198,735 distinct states found (2,798,975 ds/min), 237,900,780 states left on queue.
Progress(32) at 2026-05-12 14:42:49: 3,935,657,990 states generated (7,760,449 s/min), 1,422,995,673 distinct states found (2,796,938 ds/min), 238,247,555 states left on queue.
Progress(32) at 2026-05-12 14:43:49: 3,943,095,247 states generated (7,437,257 s/min), 1,425,809,747 distinct states found (2,814,074 ds/min), 238,367,420 states left on queue.
Progress(32) at 2026-05-12 14:44:49: 3,950,564,482 states generated (7,469,235 s/min), 1,428,599,130 distinct states found (2,789,383 ds/min), 238,627,040 states left on queue.
Progress(32) at 2026-05-12 14:45:49: 3,957,853,082 states generated (7,288,600 s/min), 1,431,410,322 distinct states found (2,811,192 ds/min), 238,880,905 states left on queue.
Progress(32) at 2026-05-12 14:46:49: 3,965,417,579 states generated (7,564,497 s/min), 1,434,196,066 distinct states found (2,785,744 ds/min), 239,222,682 states left on queue.
Progress(32) at 2026-05-12 14:47:49: 3,973,021,540 states generated (7,603,961 s/min), 1,436,991,231 distinct states found (2,795,165 ds/min), 239,500,121 states left on queue.
Checkpointing of run /home/ubuntu/tlc-states/0511-231656/26-05-12-06-17-01
Checkpointing completed at (2026-05-12 14:48:56)
Progress(32) at 2026-05-12 14:48:56: 3,981,466,296 states generated (8,444,756 s/min), 1,440,116,434 distinct states found (3,125,203 ds/min), 239,869,011 states left on queue.
Progress(32) at 2026-05-12 14:49:56: 3,989,330,029 states generated (7,863,733 s/min), 1,442,886,963 distinct states found (2,770,529 ds/min), 240,349,083 states left on queue.
Progress(32) at 2026-05-12 14:50:56: 3,996,989,133 states generated (7,659,104 s/min), 1,445,676,186 distinct states found (2,789,223 ds/min), 240,756,141 states left on queue.
Progress(32) at 2026-05-12 14:51:56: 4,004,203,150 states generated (7,214,017 s/min), 1,448,531,098 distinct states found (2,854,912 ds/min), 240,960,563 states left on queue.
Progress(32) at 2026-05-12 14:52:56: 4,011,419,499 states generated (7,216,349 s/min), 1,451,367,067 distinct states found (2,835,969 ds/min), 241,243,404 states left on queue.
Progress(32) at 2026-05-12 14:53:56: 4,018,923,208 states generated (7,503,709 s/min), 1,454,186,208 distinct states found (2,819,141 ds/min), 241,517,267 states left on queue.
Progress(32) at 2026-05-12 14:54:56: 4,026,368,394 states generated (7,445,186 s/min), 1,457,018,472 distinct states found (2,832,264 ds/min), 241,780,703 states left on queue.
Progress(32) at 2026-05-12 14:55:56: 4,033,625,977 states generated (7,257,583 s/min), 1,459,862,486 distinct states found (2,844,014 ds/min), 241,920,008 states left on queue.
Progress(32) at 2026-05-12 14:56:56: 4,041,074,520 states generated (7,448,543 s/min), 1,462,690,106 distinct states found (2,827,620 ds/min), 242,178,885 states left on queue.
Progress(32) at 2026-05-12 14:57:56: 4,048,295,621 states generated (7,221,101 s/min), 1,465,534,144 distinct states found (2,844,038 ds/min), 242,382,397 states left on queue.
Progress(32) at 2026-05-12 14:58:56: 4,055,528,717 states generated (7,233,096 s/min), 1,468,378,967 distinct states found (2,844,823 ds/min), 242,629,356 states left on queue.
Progress(32) at 2026-05-12 14:59:56: 4,062,923,854 states generated (7,395,137 s/min), 1,471,204,838 distinct states found (2,825,871 ds/min), 242,781,765 states left on queue.
Progress(32) at 2026-05-12 15:00:56: 4,070,293,240 states generated (7,369,386 s/min), 1,474,036,391 distinct states found (2,831,553 ds/min), 242,967,809 states left on queue.
Progress(32) at 2026-05-12 15:01:56: 4,077,672,648 states generated (7,379,408 s/min), 1,476,869,987 distinct states found (2,833,596 ds/min), 243,177,619 states left on queue.
Progress(32) at 2026-05-12 15:02:56: 4,085,213,083 states generated (7,540,435 s/min), 1,479,685,121 distinct states found (2,815,134 ds/min), 243,302,331 states left on queue.
Progress(32) at 2026-05-12 15:03:56: 4,092,602,785 states generated (7,389,702 s/min), 1,482,510,328 distinct states found (2,825,207 ds/min), 243,421,499 states left on queue.
Progress(32) at 2026-05-12 15:04:56: 4,100,294,352 states generated (7,691,567 s/min), 1,485,314,249 distinct states found (2,803,921 ds/min), 243,637,513 states left on queue.
Progress(32) at 2026-05-12 15:05:56: 4,107,859,457 states generated (7,565,105 s/min), 1,488,132,043 distinct states found (2,817,794 ds/min), 243,908,787 states left on queue.
Progress(32) at 2026-05-12 15:06:56: 4,115,274,994 states generated (7,415,537 s/min), 1,490,947,325 distinct states found (2,815,282 ds/min), 243,960,086 states left on queue.
Progress(32) at 2026-05-12 15:07:56: 4,122,449,802 states generated (7,174,808 s/min), 1,493,799,471 distinct states found (2,852,146 ds/min), 244,056,289 states left on queue.
Progress(32) at 2026-05-12 15:08:56: 4,129,772,165 states generated (7,322,363 s/min), 1,496,635,838 distinct states found (2,836,367 ds/min), 244,165,690 states left on queue.
Progress(32) at 2026-05-12 15:09:56: 4,137,008,861 states generated (7,236,696 s/min), 1,499,475,013 distinct states found (2,839,175 ds/min), 244,221,289 states left on queue.
Progress(32) at 2026-05-12 15:10:56: 4,144,337,996 states generated (7,329,135 s/min), 1,502,317,881 distinct states found (2,842,868 ds/min), 244,165,613 states left on queue.
Progress(32) at 2026-05-12 15:11:56: 4,151,678,420 states generated (7,340,424 s/min), 1,505,156,778 distinct states found (2,838,897 ds/min), 244,328,887 states left on queue.
Progress(32) at 2026-05-12 15:12:56: 4,158,630,080 states generated (6,951,660 s/min), 1,508,012,766 distinct states found (2,855,988 ds/min), 244,478,055 states left on queue.
Progress(32) at 2026-05-12 15:13:56: 4,165,755,800 states generated (7,125,720 s/min), 1,510,874,136 distinct states found (2,861,370 ds/min), 244,412,426 states left on queue.
Progress(32) at 2026-05-12 15:14:56: 4,172,962,679 states generated (7,206,879 s/min), 1,513,732,335 distinct states found (2,858,199 ds/min), 244,570,097 states left on queue.
Progress(32) at 2026-05-12 15:15:56: 4,180,105,525 states generated (7,142,846 s/min), 1,516,597,677 distinct states found (2,865,342 ds/min), 244,624,156 states left on queue.
Progress(32) at 2026-05-12 15:16:56: 4,187,416,214 states generated (7,310,689 s/min), 1,519,445,251 distinct states found (2,847,574 ds/min), 244,661,569 states left on queue.
Progress(32) at 2026-05-12 15:17:56: 4,193,778,894 states generated (6,362,680 s/min), 1,522,138,593 distinct states found (2,693,342 ds/min), 244,698,478 states left on queue.
Checkpointing of run /home/ubuntu/tlc-states/0511-231656/26-05-12-06-17-01
Checkpointing completed at (2026-05-12 15:19:04)
Progress(32) at 2026-05-12 15:19:04: 4,201,879,382 states generated (8,100,488 s/min), 1,525,318,803 distinct states found (3,180,210 ds/min), 244,730,358 states left on queue.
Progress(32) at 2026-05-12 15:20:04: 4,209,013,078 states generated (7,133,696 s/min), 1,528,172,094 distinct states found (2,853,291 ds/min), 244,780,613 states left on queue.
Progress(32) at 2026-05-12 15:21:04: 4,216,440,707 states generated (7,427,629 s/min), 1,530,989,397 distinct states found (2,817,303 ds/min), 244,966,179 states left on queue.
Progress(32) at 2026-05-12 15:22:04: 4,224,029,977 states generated (7,589,270 s/min), 1,533,796,968 distinct states found (2,807,571 ds/min), 245,265,264 states left on queue.
Progress(32) at 2026-05-12 15:23:04: 4,231,129,847 states generated (7,099,870 s/min), 1,536,649,169 distinct states found (2,852,201 ds/min), 245,437,110 states left on queue.
Progress(32) at 2026-05-12 15:24:04: 4,238,541,471 states generated (7,411,624 s/min), 1,539,498,071 distinct states found (2,848,902 ds/min), 245,662,063 states left on queue.
Progress(32) at 2026-05-12 15:25:04: 4,245,701,772 states generated (7,160,301 s/min), 1,542,353,294 distinct states found (2,855,223 ds/min), 245,807,606 states left on queue.
Progress(32) at 2026-05-12 15:26:04: 4,253,295,248 states generated (7,593,476 s/min), 1,545,160,729 distinct states found (2,807,435 ds/min), 246,098,675 states left on queue.
Progress(32) at 2026-05-12 15:27:04: 4,260,532,202 states generated (7,236,954 s/min), 1,547,999,145 distinct states found (2,838,416 ds/min), 246,204,526 states left on queue.
Progress(32) at 2026-05-12 15:28:04: 4,268,291,971 states generated (7,759,769 s/min), 1,550,784,516 distinct states found (2,785,371 ds/min), 246,437,607 states left on queue.
Progress(32) at 2026-05-12 15:29:04: 4,275,685,570 states generated (7,393,599 s/min), 1,553,599,781 distinct states found (2,815,265 ds/min), 246,503,790 states left on queue.
Progress(32) at 2026-05-12 15:30:04: 4,283,142,780 states generated (7,457,210 s/min), 1,556,417,436 distinct states found (2,817,655 ds/min), 246,645,359 states left on queue.
Progress(32) at 2026-05-12 15:31:04: 4,290,897,968 states generated (7,755,188 s/min), 1,559,192,775 distinct states found (2,775,339 ds/min), 246,975,616 states left on queue.
Progress(32) at 2026-05-12 15:32:04: 4,298,208,422 states generated (7,310,454 s/min), 1,562,021,697 distinct states found (2,828,922 ds/min), 246,979,674 states left on queue.
Progress(32) at 2026-05-12 15:33:04: 4,305,413,758 states generated (7,205,336 s/min), 1,564,859,885 distinct states found (2,838,188 ds/min), 247,065,360 states left on queue.
Progress(32) at 2026-05-12 15:34:04: 4,312,703,679 states generated (7,289,921 s/min), 1,567,682,811 distinct states found (2,822,926 ds/min), 247,225,034 states left on queue.
Progress(32) at 2026-05-12 15:35:04: 4,320,012,533 states generated (7,308,854 s/min), 1,570,485,337 distinct states found (2,802,526 ds/min), 247,318,910 states left on queue.
Progress(32) at 2026-05-12 15:36:04: 4,327,250,733 states generated (7,238,200 s/min), 1,573,335,153 distinct states found (2,849,816 ds/min), 247,302,364 states left on queue.
Progress(32) at 2026-05-12 15:37:04: 4,334,634,526 states generated (7,383,793 s/min), 1,576,151,215 distinct states found (2,816,062 ds/min), 247,370,047 states left on queue.
Progress(32) at 2026-05-12 15:38:04: 4,341,961,301 states generated (7,326,775 s/min), 1,578,980,972 distinct states found (2,829,757 ds/min), 247,462,930 states left on queue.
Progress(32) at 2026-05-12 15:39:04: 4,349,938,974 states generated (7,977,673 s/min), 1,581,742,250 distinct states found (2,761,278 ds/min), 247,673,856 states left on queue.
Progress(32) at 2026-05-12 15:40:04: 4,357,900,284 states generated (7,961,310 s/min), 1,584,534,386 distinct states found (2,792,136 ds/min), 248,155,162 states left on queue.
Progress(32) at 2026-05-12 15:41:04: 4,365,135,375 states generated (7,235,091 s/min), 1,587,375,423 distinct states found (2,841,037 ds/min), 248,139,604 states left on queue.
Progress(32) at 2026-05-12 15:42:04: 4,372,322,824 states generated (7,187,449 s/min), 1,590,211,584 distinct states found (2,836,161 ds/min), 248,055,518 states left on queue.
Progress(32) at 2026-05-12 15:43:04: 4,379,453,788 states generated (7,130,964 s/min), 1,593,052,674 distinct states found (2,841,090 ds/min), 248,082,296 states left on queue.
Progress(32) at 2026-05-12 15:44:04: 4,386,567,742 states generated (7,113,954 s/min), 1,595,895,362 distinct states found (2,842,688 ds/min), 248,136,863 states left on queue.
Progress(32) at 2026-05-12 15:45:04: 4,393,772,981 states generated (7,205,239 s/min), 1,598,738,793 distinct states found (2,843,431 ds/min), 248,347,117 states left on queue.
Progress(32) at 2026-05-12 15:46:04: 4,401,134,791 states generated (7,361,810 s/min), 1,601,581,007 distinct states found (2,842,214 ds/min), 248,436,910 states left on queue.
