TLC2 Version 2.19 of 08 August 2024 (rev: 5a47802)
Running breadth-first search Model-Checking with fp 93 and seed -8506197763289987268 with 96 workers on 96 cores with 609180MB heap and 64MB offheap memory [pid: 4700] (Linux 7.0.0-1004-aws amd64, Ubuntu 25.0.3-ea x86_64, MSBDiskFPSet, DiskStateQueue).
Parsing file /home/ubuntu/summerset/tla+/bodega_roster_lease/Bodega_MC.tla
Parsing file /home/ubuntu/summerset/tla+/bodega_roster_lease/Bodega.tla
Parsing file /tmp/FiniteSets.tla
Parsing file /tmp/Sequences.tla
Parsing file /tmp/Integers.tla
Parsing file /tmp/TLC.tla
Parsing file /tmp/Naturals.tla
Semantic processing of module Naturals
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module Integers
Semantic processing of module TLC
Semantic processing of module Bodega
Semantic processing of module Bodega_MC
Starting... (2026-05-17 01:39:53)
Computing initial states...
Finished computing initial states: 1 distinct state generated at 2026-05-17 01:39:58.
Progress(28) at 2026-05-17 08:55:37: 1,998,198,996 states generated (4,436,019 s/min), 699,482,145 distinct states found (1,613,957 ds/min), 158,711,429 states left on queue.
Progress(28) at 2026-05-17 08:56:37: 2,002,744,634 states generated (4,545,638 s/min), 701,086,428 distinct states found (1,604,283 ds/min), 158,922,080 states left on queue.
Progress(28) at 2026-05-17 08:57:37: 2,007,314,199 states generated (4,569,565 s/min), 702,687,836 distinct states found (1,601,408 ds/min), 159,202,385 states left on queue.
Progress(28) at 2026-05-17 08:58:37: 2,011,775,846 states generated (4,461,647 s/min), 704,296,607 distinct states found (1,608,771 ds/min), 159,492,295 states left on queue.
Progress(28) at 2026-05-17 08:59:37: 2,016,561,367 states generated (4,785,521 s/min), 705,864,246 distinct states found (1,567,639 ds/min), 159,812,372 states left on queue.
Progress(28) at 2026-05-17 09:00:37: 2,020,832,845 states generated (4,271,478 s/min), 707,488,667 distinct states found (1,624,421 ds/min), 159,955,490 states left on queue.
Progress(28) at 2026-05-17 09:01:37: 2,025,219,811 states generated (4,386,966 s/min), 709,101,996 distinct states found (1,613,329 ds/min), 160,204,596 states left on queue.
Progress(28) at 2026-05-17 09:02:37: 2,029,518,904 states generated (4,299,093 s/min), 710,723,607 distinct states found (1,621,611 ds/min), 160,423,579 states left on queue.
Progress(28) at 2026-05-17 09:03:38: 2,034,027,923 states generated (4,509,019 s/min), 712,317,535 distinct states found (1,593,928 ds/min), 160,674,548 states left on queue.
Progress(28) at 2026-05-17 09:04:38: 2,038,447,988 states generated (4,420,065 s/min), 713,933,287 distinct states found (1,615,752 ds/min), 160,925,823 states left on queue.
Progress(28) at 2026-05-17 09:05:38: 2,042,878,634 states generated (4,430,646 s/min), 715,540,440 distinct states found (1,607,153 ds/min), 161,205,032 states left on queue.
Progress(28) at 2026-05-17 09:06:38: 2,047,501,210 states generated (4,622,576 s/min), 717,130,518 distinct states found (1,590,078 ds/min), 161,447,724 states left on queue.
Progress(28) at 2026-05-17 09:07:38: 2,051,712,061 states generated (4,210,851 s/min), 718,760,708 distinct states found (1,630,190 ds/min), 161,692,778 states left on queue.
Progress(28) at 2026-05-17 09:08:38: 2,056,151,267 states generated (4,439,206 s/min), 720,373,200 distinct states found (1,612,492 ds/min), 161,966,633 states left on queue.
Progress(28) at 2026-05-17 09:09:38: 2,060,533,965 states generated (4,382,698 s/min), 721,990,533 distinct states found (1,617,333 ds/min), 162,258,672 states left on queue.
Checkpointing of run /tmp/tlc-bodega_roster_lease/states/26-05-17-01-39-53
Checkpointing completed at (2026-05-17 09:10:40)
Progress(28) at 2026-05-17 09:10:40: 2,065,380,879 states generated (4,846,914 s/min), 723,650,048 distinct states found (1,659,515 ds/min), 162,576,147 states left on queue.
Progress(28) at 2026-05-17 09:11:40: 2,069,947,119 states generated (4,566,240 s/min), 725,242,359 distinct states found (1,592,311 ds/min), 162,903,966 states left on queue.
Progress(28) at 2026-05-17 09:12:40: 2,074,219,819 states generated (4,272,700 s/min), 726,869,105 distinct states found (1,626,746 ds/min), 163,211,573 states left on queue.
Progress(28) at 2026-05-17 09:13:40: 2,078,545,765 states generated (4,325,946 s/min), 728,493,679 distinct states found (1,624,574 ds/min), 163,471,294 states left on queue.
Progress(28) at 2026-05-17 09:14:40: 2,082,741,871 states generated (4,196,106 s/min), 730,136,263 distinct states found (1,642,584 ds/min), 163,620,695 states left on queue.
Progress(28) at 2026-05-17 09:15:40: 2,086,958,116 states generated (4,216,245 s/min), 731,771,683 distinct states found (1,635,420 ds/min), 163,840,095 states left on queue.
Progress(28) at 2026-05-17 09:16:40: 2,091,122,443 states generated (4,164,327 s/min), 733,415,371 distinct states found (1,643,688 ds/min), 164,044,860 states left on queue.
Progress(28) at 2026-05-17 09:17:40: 2,095,354,243 states generated (4,231,800 s/min), 735,052,250 distinct states found (1,636,879 ds/min), 164,311,618 states left on queue.
Progress(28) at 2026-05-17 09:18:40: 2,099,879,358 states generated (4,525,115 s/min), 736,653,539 distinct states found (1,601,289 ds/min), 164,569,229 states left on queue.
Progress(28) at 2026-05-17 09:19:40: 2,104,325,760 states generated (4,446,402 s/min), 738,255,843 distinct states found (1,602,304 ds/min), 164,849,200 states left on queue.
Progress(28) at 2026-05-17 09:20:40: 2,108,868,153 states generated (4,542,393 s/min), 739,853,202 distinct states found (1,597,359 ds/min), 165,070,054 states left on queue.
Progress(28) at 2026-05-17 09:21:40: 2,113,070,168 states generated (4,202,015 s/min), 741,490,056 distinct states found (1,636,854 ds/min), 165,251,785 states left on queue.
Progress(28) at 2026-05-17 09:22:40: 2,117,485,905 states generated (4,415,737 s/min), 743,101,057 distinct states found (1,611,001 ds/min), 165,451,882 states left on queue.
Progress(28) at 2026-05-17 09:23:40: 2,121,867,538 states generated (4,381,633 s/min), 744,718,039 distinct states found (1,616,982 ds/min), 165,658,040 states left on queue.
Progress(28) at 2026-05-17 09:24:40: 2,126,298,897 states generated (4,431,359 s/min), 746,329,688 distinct states found (1,611,649 ds/min), 165,884,283 states left on queue.
Progress(28) at 2026-05-17 09:25:40: 2,130,508,139 states generated (4,209,242 s/min), 747,963,503 distinct states found (1,633,815 ds/min), 166,093,528 states left on queue.
Progress(28) at 2026-05-17 09:26:40: 2,134,742,079 states generated (4,233,940 s/min), 749,597,901 distinct states found (1,634,398 ds/min), 166,295,669 states left on queue.
Progress(28) at 2026-05-17 09:27:40: 2,139,071,206 states generated (4,329,127 s/min), 751,221,565 distinct states found (1,623,664 ds/min), 166,517,073 states left on queue.
Progress(28) at 2026-05-17 09:28:40: 2,143,579,705 states generated (4,508,499 s/min), 752,827,033 distinct states found (1,605,468 ds/min), 166,758,455 states left on queue.
Progress(28) at 2026-05-17 09:29:40: 2,147,891,369 states generated (4,311,664 s/min), 754,446,340 distinct states found (1,619,307 ds/min), 166,960,602 states left on queue.
Progress(28) at 2026-05-17 09:30:40: 2,152,189,730 states generated (4,298,361 s/min), 756,064,580 distinct states found (1,618,240 ds/min), 167,154,244 states left on queue.
Progress(28) at 2026-05-17 09:31:40: 2,156,594,920 states generated (4,405,190 s/min), 757,678,394 distinct states found (1,613,814 ds/min), 167,332,797 states left on queue.
Progress(28) at 2026-05-17 09:32:40: 2,160,854,749 states generated (4,259,829 s/min), 759,303,407 distinct states found (1,625,013 ds/min), 167,525,112 states left on queue.
Progress(28) at 2026-05-17 09:33:40: 2,165,106,784 states generated (4,252,035 s/min), 760,930,891 distinct states found (1,627,484 ds/min), 167,703,545 states left on queue.
Progress(28) at 2026-05-17 09:34:40: 2,169,435,938 states generated (4,329,154 s/min), 762,542,947 distinct states found (1,612,056 ds/min), 167,958,822 states left on queue.
Progress(28) at 2026-05-17 09:35:40: 2,173,846,920 states generated (4,410,982 s/min), 764,148,129 distinct states found (1,605,182 ds/min), 168,206,522 states left on queue.
Progress(28) at 2026-05-17 09:36:40: 2,178,445,610 states generated (4,598,690 s/min), 765,741,347 distinct states found (1,593,218 ds/min), 168,412,233 states left on queue.
Progress(28) at 2026-05-17 09:37:40: 2,183,000,546 states generated (4,554,936 s/min), 767,344,344 distinct states found (1,602,997 ds/min), 168,652,800 states left on queue.
Progress(28) at 2026-05-17 09:38:40: 2,187,860,687 states generated (4,860,141 s/min), 768,912,566 distinct states found (1,568,222 ds/min), 168,977,136 states left on queue.
Progress(28) at 2026-05-17 09:39:40: 2,192,667,903 states generated (4,807,216 s/min), 770,491,386 distinct states found (1,578,820 ds/min), 169,323,003 states left on queue.
Checkpointing of run /tmp/tlc-bodega_roster_lease/states/26-05-17-01-39-53
Checkpointing completed at (2026-05-17 09:40:44)
Progress(28) at 2026-05-17 09:40:44: 2,197,102,991 states generated (4,435,088 s/min), 772,085,857 distinct states found (1,594,471 ds/min), 169,583,012 states left on queue.
Progress(28) at 2026-05-17 09:41:44: 2,201,523,329 states generated (4,420,338 s/min), 773,700,090 distinct states found (1,614,233 ds/min), 169,786,396 states left on queue.
Progress(28) at 2026-05-17 09:42:44: 2,206,059,640 states generated (4,536,311 s/min), 775,304,820 distinct states found (1,604,730 ds/min), 170,015,401 states left on queue.
Progress(28) at 2026-05-17 09:43:44: 2,210,391,459 states generated (4,331,819 s/min), 776,928,741 distinct states found (1,623,921 ds/min), 170,125,969 states left on queue.
Progress(28) at 2026-05-17 09:44:44: 2,214,732,629 states generated (4,341,170 s/min), 778,545,677 distinct states found (1,616,936 ds/min), 170,393,634 states left on queue.
Progress(28) at 2026-05-17 09:45:44: 2,219,108,930 states generated (4,376,301 s/min), 780,162,365 distinct states found (1,616,688 ds/min), 170,681,288 states left on queue.
Progress(28) at 2026-05-17 09:46:44: 2,223,556,713 states generated (4,447,783 s/min), 781,775,630 distinct states found (1,613,265 ds/min), 170,950,158 states left on queue.
Progress(28) at 2026-05-17 09:47:44: 2,228,061,300 states generated (4,504,587 s/min), 783,388,737 distinct states found (1,613,107 ds/min), 171,185,825 states left on queue.
Progress(28) at 2026-05-17 09:48:44: 2,232,454,661 states generated (4,393,361 s/min), 784,999,761 distinct states found (1,611,024 ds/min), 171,483,466 states left on queue.
Progress(28) at 2026-05-17 09:49:44: 2,236,759,911 states generated (4,305,250 s/min), 786,628,113 distinct states found (1,628,352 ds/min), 171,703,626 states left on queue.
Progress(28) at 2026-05-17 09:50:44: 2,241,023,235 states generated (4,263,324 s/min), 788,258,511 distinct states found (1,630,398 ds/min), 171,913,925 states left on queue.
Progress(28) at 2026-05-17 09:51:44: 2,245,567,143 states generated (4,543,908 s/min), 789,856,384 distinct states found (1,597,873 ds/min), 172,170,697 states left on queue.
Progress(28) at 2026-05-17 09:52:44: 2,250,111,656 states generated (4,544,513 s/min), 791,445,219 distinct states found (1,588,835 ds/min), 172,435,490 states left on queue.
Progress(28) at 2026-05-17 09:53:44: 2,254,563,119 states generated (4,451,463 s/min), 793,057,482 distinct states found (1,612,263 ds/min), 172,702,865 states left on queue.
Progress(28) at 2026-05-17 09:54:44: 2,258,899,987 states generated (4,336,868 s/min), 794,685,309 distinct states found (1,627,827 ds/min), 172,965,808 states left on queue.
Progress(28) at 2026-05-17 09:55:44: 2,263,478,662 states generated (4,578,675 s/min), 796,281,696 distinct states found (1,596,387 ds/min), 173,204,743 states left on queue.
Progress(28) at 2026-05-17 09:56:44: 2,267,826,057 states generated (4,347,395 s/min), 797,907,160 distinct states found (1,625,464 ds/min), 173,475,656 states left on queue.
Progress(28) at 2026-05-17 09:57:44: 2,272,252,945 states generated (4,426,888 s/min), 799,525,461 distinct states found (1,618,301 ds/min), 173,689,290 states left on queue.
Progress(28) at 2026-05-17 09:58:44: 2,276,615,575 states generated (4,362,630 s/min), 801,145,767 distinct states found (1,620,306 ds/min), 173,891,262 states left on queue.
Progress(29) at 2026-05-17 09:59:44: 2,281,141,231 states generated (4,525,656 s/min), 802,742,561 distinct states found (1,596,794 ds/min), 174,147,629 states left on queue.
Progress(29) at 2026-05-17 10:00:44: 2,285,352,031 states generated (4,210,800 s/min), 804,389,101 distinct states found (1,646,540 ds/min), 174,321,487 states left on queue.
Progress(29) at 2026-05-17 10:01:44: 2,289,687,303 states generated (4,335,272 s/min), 806,019,373 distinct states found (1,630,272 ds/min), 174,568,606 states left on queue.
Progress(29) at 2026-05-17 10:02:44: 2,293,784,793 states generated (4,097,490 s/min), 807,683,384 distinct states found (1,664,011 ds/min), 174,746,893 states left on queue.
Progress(29) at 2026-05-17 10:03:44: 2,297,994,331 states generated (4,209,538 s/min), 809,329,629 distinct states found (1,646,245 ds/min), 175,012,939 states left on queue.
Progress(29) at 2026-05-17 10:04:44: 2,302,123,616 states generated (4,129,285 s/min), 810,982,127 distinct states found (1,652,498 ds/min), 175,160,776 states left on queue.
Progress(29) at 2026-05-17 10:05:44: 2,306,114,490 states generated (3,990,874 s/min), 812,647,309 distinct states found (1,665,182 ds/min), 175,300,440 states left on queue.
Progress(29) at 2026-05-17 10:06:44: 2,310,350,113 states generated (4,235,623 s/min), 814,284,814 distinct states found (1,637,505 ds/min), 175,418,565 states left on queue.
Progress(29) at 2026-05-17 10:07:44: 2,314,394,020 states generated (4,043,907 s/min), 815,939,165 distinct states found (1,654,351 ds/min), 175,545,817 states left on queue.
Progress(29) at 2026-05-17 10:08:44: 2,318,778,141 states generated (4,384,121 s/min), 817,551,289 distinct states found (1,612,124 ds/min), 175,770,620 states left on queue.
Progress(29) at 2026-05-17 10:09:44: 2,323,204,500 states generated (4,426,359 s/min), 819,161,728 distinct states found (1,610,439 ds/min), 175,961,510 states left on queue.
Checkpointing of run /tmp/tlc-bodega_roster_lease/states/26-05-17-01-39-53
Checkpointing completed at (2026-05-17 10:10:47)
Progress(29) at 2026-05-17 10:10:47: 2,327,618,636 states generated (4,414,136 s/min), 820,878,696 distinct states found (1,716,968 ds/min), 176,174,532 states left on queue.
Progress(29) at 2026-05-17 10:11:47: 2,331,640,556 states generated (4,021,920 s/min), 822,532,555 distinct states found (1,653,859 ds/min), 176,293,414 states left on queue.
Progress(29) at 2026-05-17 10:12:47: 2,335,859,728 states generated (4,219,172 s/min), 824,165,693 distinct states found (1,633,138 ds/min), 176,408,078 states left on queue.
Progress(29) at 2026-05-17 10:13:47: 2,340,313,812 states generated (4,454,084 s/min), 825,773,336 distinct states found (1,607,643 ds/min), 176,673,333 states left on queue.
Progress(29) at 2026-05-17 10:14:47: 2,345,106,431 states generated (4,792,619 s/min), 827,339,871 distinct states found (1,566,535 ds/min), 176,914,274 states left on queue.
Progress(29) at 2026-05-17 10:15:47: 2,349,615,799 states generated (4,509,368 s/min), 828,938,711 distinct states found (1,598,840 ds/min), 177,137,931 states left on queue.
Progress(29) at 2026-05-17 10:16:47: 2,353,978,677 states generated (4,362,878 s/min), 830,547,203 distinct states found (1,608,492 ds/min), 177,303,838 states left on queue.
Progress(29) at 2026-05-17 10:17:47: 2,358,475,295 states generated (4,496,618 s/min), 832,144,838 distinct states found (1,597,635 ds/min), 177,593,209 states left on queue.
Progress(29) at 2026-05-17 10:18:47: 2,362,982,292 states generated (4,506,997 s/min), 833,748,502 distinct states found (1,603,664 ds/min), 177,805,212 states left on queue.
Progress(29) at 2026-05-17 10:19:47: 2,367,469,480 states generated (4,487,188 s/min), 835,349,741 distinct states found (1,601,239 ds/min), 178,072,906 states left on queue.
Progress(29) at 2026-05-17 10:20:47: 2,371,998,931 states generated (4,529,451 s/min), 836,949,132 distinct states found (1,599,391 ds/min), 178,319,791 states left on queue.
Progress(29) at 2026-05-17 10:21:47: 2,376,305,500 states generated (4,306,569 s/min), 838,575,800 distinct states found (1,626,668 ds/min), 178,466,037 states left on queue.
Progress(29) at 2026-05-17 10:22:47: 2,380,455,886 states generated (4,150,386 s/min), 840,220,956 distinct states found (1,645,156 ds/min), 178,669,032 states left on queue.
Progress(29) at 2026-05-17 10:23:47: 2,384,629,676 states generated (4,173,790 s/min), 841,868,244 distinct states found (1,647,288 ds/min), 178,846,645 states left on queue.
Progress(29) at 2026-05-17 10:24:47: 2,388,980,535 states generated (4,350,859 s/min), 843,495,247 distinct states found (1,627,003 ds/min), 179,061,984 states left on queue.
Progress(29) at 2026-05-17 10:25:47: 2,393,307,996 states generated (4,327,461 s/min), 845,124,602 distinct states found (1,629,355 ds/min), 179,256,134 states left on queue.
Progress(29) at 2026-05-17 10:26:47: 2,397,633,320 states generated (4,325,324 s/min), 846,749,891 distinct states found (1,625,289 ds/min), 179,453,482 states left on queue.
Progress(29) at 2026-05-17 10:27:47: 2,401,829,513 states generated (4,196,193 s/min), 848,387,424 distinct states found (1,637,533 ds/min), 179,634,879 states left on queue.
Progress(29) at 2026-05-17 10:28:47: 2,406,159,214 states generated (4,329,701 s/min), 850,004,887 distinct states found (1,617,463 ds/min), 179,893,076 states left on queue.
Progress(29) at 2026-05-17 10:29:47: 2,410,472,007 states generated (4,312,793 s/min), 851,629,537 distinct states found (1,624,650 ds/min), 180,111,088 states left on queue.
Progress(29) at 2026-05-17 10:30:47: 2,415,113,498 states generated (4,641,491 s/min), 853,216,663 distinct states found (1,587,126 ds/min), 180,347,340 states left on queue.
Progress(29) at 2026-05-17 10:31:47: 2,419,702,880 states generated (4,589,382 s/min), 854,808,927 distinct states found (1,592,264 ds/min), 180,512,846 states left on queue.
Progress(29) at 2026-05-17 10:32:47: 2,424,114,513 states generated (4,411,633 s/min), 856,421,552 distinct states found (1,612,625 ds/min), 180,743,145 states left on queue.
Progress(29) at 2026-05-17 10:33:47: 2,428,688,766 states generated (4,574,253 s/min), 858,017,860 distinct states found (1,596,308 ds/min), 180,991,537 states left on queue.
Progress(29) at 2026-05-17 10:34:47: 2,433,180,216 states generated (4,491,450 s/min), 859,611,204 distinct states found (1,593,344 ds/min), 181,280,528 states left on queue.
Progress(29) at 2026-05-17 10:35:47: 2,438,042,537 states generated (4,862,321 s/min), 861,167,651 distinct states found (1,556,447 ds/min), 181,578,285 states left on queue.
Progress(29) at 2026-05-17 10:36:47: 2,442,176,172 states generated (4,133,635 s/min), 862,803,959 distinct states found (1,636,308 ds/min), 181,830,234 states left on queue.
Progress(29) at 2026-05-17 10:37:47: 2,446,796,549 states generated (4,620,377 s/min), 864,386,382 distinct states found (1,582,423 ds/min), 182,133,655 states left on queue.
Progress(29) at 2026-05-17 10:38:47: 2,451,284,982 states generated (4,488,433 s/min), 865,989,178 distinct states found (1,602,796 ds/min), 182,370,959 states left on queue.
Progress(29) at 2026-05-17 10:39:47: 2,455,468,943 states generated (4,183,961 s/min), 867,625,835 distinct states found (1,636,657 ds/min), 182,511,523 states left on queue.
Checkpointing of run /tmp/tlc-bodega_roster_lease/states/26-05-17-01-39-53
Checkpointing completed at (2026-05-17 10:40:51)
Progress(29) at 2026-05-17 10:40:51: 2,459,667,319 states generated (4,198,376 s/min), 869,233,780 distinct states found (1,607,945 ds/min), 182,663,164 states left on queue.
Progress(29) at 2026-05-17 10:41:51: 2,463,963,944 states generated (4,296,625 s/min), 870,857,344 distinct states found (1,623,564 ds/min), 182,879,229 states left on queue.
Progress(29) at 2026-05-17 10:42:51: 2,468,287,448 states generated (4,323,504 s/min), 872,481,742 distinct states found (1,624,398 ds/min), 183,124,996 states left on queue.
Progress(29) at 2026-05-17 10:43:51: 2,472,809,729 states generated (4,522,281 s/min), 874,084,143 distinct states found (1,602,401 ds/min), 183,318,708 states left on queue.
Progress(29) at 2026-05-17 10:44:51: 2,477,486,312 states generated (4,676,583 s/min), 875,669,606 distinct states found (1,585,463 ds/min), 183,614,848 states left on queue.
Progress(29) at 2026-05-17 10:45:51: 2,482,267,131 states generated (4,780,819 s/min), 877,245,150 distinct states found (1,575,544 ds/min), 183,921,608 states left on queue.
Progress(29) at 2026-05-17 10:46:51: 2,486,732,579 states generated (4,465,448 s/min), 878,852,456 distinct states found (1,607,306 ds/min), 184,077,229 states left on queue.
Progress(29) at 2026-05-17 10:47:51: 2,491,387,266 states generated (4,654,687 s/min), 880,446,494 distinct states found (1,594,038 ds/min), 184,399,483 states left on queue.
Progress(29) at 2026-05-17 10:48:51: 2,495,695,903 states generated (4,308,637 s/min), 882,073,480 distinct states found (1,626,986 ds/min), 184,609,330 states left on queue.
Progress(29) at 2026-05-17 10:49:51: 2,499,986,019 states generated (4,290,116 s/min), 883,701,959 distinct states found (1,628,479 ds/min), 184,846,843 states left on queue.
Progress(29) at 2026-05-17 10:50:51: 2,504,541,389 states generated (4,555,370 s/min), 885,295,051 distinct states found (1,593,092 ds/min), 185,089,619 states left on queue.
Progress(29) at 2026-05-17 10:51:51: 2,508,930,777 states generated (4,389,388 s/min), 886,915,399 distinct states found (1,620,348 ds/min), 185,210,058 states left on queue.
Progress(29) at 2026-05-17 10:52:51: 2,513,403,301 states generated (4,472,524 s/min), 888,519,815 distinct states found (1,604,416 ds/min), 185,472,021 states left on queue.
Progress(29) at 2026-05-17 10:53:51: 2,517,860,637 states generated (4,457,336 s/min), 890,120,827 distinct states found (1,601,012 ds/min), 185,779,593 states left on queue.
Progress(29) at 2026-05-17 10:54:51: 2,522,528,352 states generated (4,667,715 s/min), 891,695,926 distinct states found (1,575,099 ds/min), 186,063,788 states left on queue.
Progress(29) at 2026-05-17 10:55:51: 2,526,934,339 states generated (4,405,987 s/min), 893,302,399 distinct states found (1,606,473 ds/min), 186,194,873 states left on queue.
Progress(29) at 2026-05-17 10:56:51: 2,531,254,336 states generated (4,319,997 s/min), 894,917,703 distinct states found (1,615,304 ds/min), 186,372,555 states left on queue.
Progress(29) at 2026-05-17 10:57:51: 2,535,466,955 states generated (4,212,619 s/min), 896,546,630 distinct states found (1,628,927 ds/min), 186,557,492 states left on queue.
Progress(29) at 2026-05-17 10:58:51: 2,539,708,197 states generated (4,241,242 s/min), 898,170,716 distinct states found (1,624,086 ds/min), 186,735,935 states left on queue.
Progress(29) at 2026-05-17 10:59:51: 2,544,273,131 states generated (4,564,934 s/min), 899,761,436 distinct states found (1,590,720 ds/min), 186,957,117 states left on queue.
Progress(29) at 2026-05-17 11:00:51: 2,548,580,448 states generated (4,307,317 s/min), 901,387,058 distinct states found (1,625,622 ds/min), 187,168,561 states left on queue.
Progress(29) at 2026-05-17 11:01:51: 2,552,976,258 states generated (4,395,810 s/min), 902,997,071 distinct states found (1,610,013 ds/min), 187,411,098 states left on queue.
Progress(29) at 2026-05-17 11:02:51: 2,557,489,994 states generated (4,513,736 s/min), 904,595,765 distinct states found (1,598,694 ds/min), 187,597,597 states left on queue.
Progress(29) at 2026-05-17 11:03:51: 2,561,679,566 states generated (4,189,572 s/min), 906,226,084 distinct states found (1,630,319 ds/min), 187,822,270 states left on queue.
Progress(29) at 2026-05-17 11:04:51: 2,566,019,234 states generated (4,339,668 s/min), 907,846,231 distinct states found (1,620,147 ds/min), 188,044,320 states left on queue.
Progress(29) at 2026-05-17 11:05:51: 2,570,364,689 states generated (4,345,455 s/min), 909,466,073 distinct states found (1,619,842 ds/min), 188,242,885 states left on queue.
Progress(29) at 2026-05-17 11:06:51: 2,574,788,231 states generated (4,423,542 s/min), 911,072,735 distinct states found (1,606,662 ds/min), 188,519,852 states left on queue.
Progress(29) at 2026-05-17 11:07:51: 2,579,316,220 states generated (4,527,989 s/min), 912,666,476 distinct states found (1,593,741 ds/min), 188,799,730 states left on queue.
Progress(29) at 2026-05-17 11:08:51: 2,583,837,231 states generated (4,521,011 s/min), 914,261,346 distinct states found (1,594,870 ds/min), 189,089,421 states left on queue.
Progress(29) at 2026-05-17 11:09:51: 2,587,991,172 states generated (4,153,941 s/min), 915,900,382 distinct states found (1,639,036 ds/min), 189,343,294 states left on queue.
Checkpointing of run /tmp/tlc-bodega_roster_lease/states/26-05-17-01-39-53
Checkpointing completed at (2026-05-17 11:10:54)
Progress(29) at 2026-05-17 11:10:54: 2,592,611,385 states generated (4,620,213 s/min), 917,593,960 distinct states found (1,693,578 ds/min), 189,619,207 states left on queue.
Progress(29) at 2026-05-17 11:11:54: 2,596,847,602 states generated (4,236,217 s/min), 919,232,296 distinct states found (1,638,336 ds/min), 189,730,669 states left on queue.
Progress(29) at 2026-05-17 11:12:54: 2,600,931,159 states generated (4,083,557 s/min), 920,884,611 distinct states found (1,652,315 ds/min), 189,888,157 states left on queue.
Progress(29) at 2026-05-17 11:13:54: 2,605,107,907 states generated (4,176,748 s/min), 922,523,401 distinct states found (1,638,790 ds/min), 190,042,419 states left on queue.
Progress(29) at 2026-05-17 11:14:54: 2,609,220,919 states generated (4,113,012 s/min), 924,170,370 distinct states found (1,646,969 ds/min), 190,224,562 states left on queue.
Progress(29) at 2026-05-17 11:15:54: 2,613,496,809 states generated (4,275,890 s/min), 925,797,990 distinct states found (1,627,620 ds/min), 190,453,243 states left on queue.
Progress(29) at 2026-05-17 11:16:54: 2,617,948,725 states generated (4,451,916 s/min), 927,405,875 distinct states found (1,607,885 ds/min), 190,678,221 states left on queue.
Progress(29) at 2026-05-17 11:17:54: 2,622,330,619 states generated (4,381,894 s/min), 929,011,219 distinct states found (1,605,344 ds/min), 190,904,775 states left on queue.
Progress(29) at 2026-05-17 11:18:54: 2,626,838,841 states generated (4,508,222 s/min), 930,606,093 distinct states found (1,594,874 ds/min), 191,113,970 states left on queue.
Progress(29) at 2026-05-17 11:19:54: 2,631,012,149 states generated (4,173,308 s/min), 932,241,185 distinct states found (1,635,092 ds/min), 191,252,877 states left on queue.
Progress(29) at 2026-05-17 11:20:54: 2,635,278,348 states generated (4,266,199 s/min), 933,868,271 distinct states found (1,627,086 ds/min), 191,394,391 states left on queue.
Progress(29) at 2026-05-17 11:21:54: 2,639,583,759 states generated (4,305,411 s/min), 935,486,239 distinct states found (1,617,968 ds/min), 191,553,843 states left on queue.
Progress(29) at 2026-05-17 11:22:54: 2,644,062,030 states generated (4,478,271 s/min), 937,087,819 distinct states found (1,601,580 ds/min), 191,735,424 states left on queue.
Progress(29) at 2026-05-17 11:23:54: 2,648,410,561 states generated (4,348,531 s/min), 938,703,665 distinct states found (1,615,846 ds/min), 191,903,862 states left on queue.
Progress(29) at 2026-05-17 11:24:54: 2,652,409,590 states generated (3,999,029 s/min), 940,358,128 distinct states found (1,654,463 ds/min), 192,067,058 states left on queue.
Progress(29) at 2026-05-17 11:25:54: 2,656,696,241 states generated (4,286,651 s/min), 941,983,640 distinct states found (1,625,512 ds/min), 192,222,463 states left on queue.
Progress(29) at 2026-05-17 11:26:54: 2,660,956,522 states generated (4,260,281 s/min), 943,612,443 distinct states found (1,628,803 ds/min), 192,412,645 states left on queue.
Progress(29) at 2026-05-17 11:27:54: 2,665,475,369 states generated (4,518,847 s/min), 945,214,537 distinct states found (1,602,094 ds/min), 192,618,066 states left on queue.
Progress(29) at 2026-05-17 11:28:54: 2,669,759,499 states generated (4,284,130 s/min), 946,830,261 distinct states found (1,615,724 ds/min), 192,805,788 states left on queue.
Progress(29) at 2026-05-17 11:29:54: 2,673,970,569 states generated (4,211,070 s/min), 948,465,666 distinct states found (1,635,405 ds/min), 192,938,190 states left on queue.
Progress(29) at 2026-05-17 11:30:54: 2,678,279,561 states generated (4,308,992 s/min), 950,088,325 distinct states found (1,622,659 ds/min), 193,021,193 states left on queue.
Progress(29) at 2026-05-17 11:31:54: 2,682,634,346 states generated (4,354,785 s/min), 951,702,567 distinct states found (1,614,242 ds/min), 193,206,629 states left on queue.
Progress(29) at 2026-05-17 11:32:54: 2,686,768,939 states generated (4,134,593 s/min), 953,339,013 distinct states found (1,636,446 ds/min), 193,310,837 states left on queue.
Progress(29) at 2026-05-17 11:33:54: 2,690,996,320 states generated (4,227,381 s/min), 954,965,203 distinct states found (1,626,190 ds/min), 193,479,520 states left on queue.
Progress(29) at 2026-05-17 11:34:54: 2,695,321,313 states generated (4,324,993 s/min), 956,572,174 distinct states found (1,606,971 ds/min), 193,684,954 states left on queue.
